x,y,z
2.399831564331417212e+03,1.197407526101998485e+02,1.034381907089434435e+03
1.295895073427596117e+03,2.029856802890123504e+02,5.355265818960685920e+02
1.330466869480648256e+03,8.061956026174810575e+01,5.535702657456912448e+02
1.774339623663119028e+03,2.090862585301045442e+02,7.031043468362653357e+02
1.354302549063678816e+04,6.275805863616668603e+02,5.940734561105668035e+03
1.342878849745449770e+03,9.639224979429405948e+01,7.044259272796608684e+02
2.145497992242592318e+03,3.944988005999138068e+02,1.015397513974554727e+03
1.349328155605056736e+03,2.182975648809890004e+02,5.637088147089307313e+02
1.244168295215720264e+03,7.153449725310939300e+01,6.344918425242256035e+02
1.130731345329740407e+03,2.069323800564177418e+02,5.462270860924932094e+02
-2.316845765724640842e+03,-1.676130116355735424e+02,-9.409494769358773283e+02
1.305626905594064056e+03,2.152452768470663784e+02,6.789316302333605790e+02
1.363724439819641020e+03,2.439466170151158053e+02,6.796134376194377182e+02
6.068094693285495850e+03,9.468911590133427580e+02,3.203113041387786780e+03
-9.305750484723540694e+02,-7.519163496819720649e+01,-3.734545419535397741e+02
1.414827970058433311e+04,1.303700950001841193e+03,5.621575952745005452e+03
1.054560539360782968e+03,1.925681055067197462e+02,5.135394568764306769e+02
-1.153221032023161342e+03,-2.042619522809612249e+02,-5.796928794461174448e+02
-4.626898153857292527e+03,-8.264901239110920415e+02,-2.045408792890855921e+03
-3.193626299962767462e+03,-4.725488209006593934e+02,-1.702816244482480897e+03
4.219473928146378057e+03,4.267757469549105167e+02,1.669189691177196664e+03
3.076533411398231237e+03,1.313392763401612058e+02,1.470729340288227377e+03
1.468160345965783790e+03,6.325996391862221913e+01,6.552840806226450923e+02
-2.129086160066785669e+04,-2.626860314555014611e+03,-1.151818648412728726e+04
1.139495176558917137e+03,4.673763947679335473e+01,5.269369756470250650e+02
2.378121592395979860e+03,9.757810324966764881e+01,1.109220542230982119e+03
1.475502452186319260e+03,9.993589470698842092e+01,7.708756809527187670e+02
1.822358835735559069e+03,1.925378790339340185e+02,9.853851869810198423e+02
1.422804479506028656e+03,6.071034586958175083e+01,6.832315417651700500e+02
2.363609834751940070e+03,9.832126616867554958e+01,1.067505194245695066e+03
4.245214054106376352e+03,1.737835925083859365e+02,1.996144661304514329e+03
1.349814901807119440e+03,1.965531593296666415e+02,5.453895572781547116e+02
-1.359360014765894675e+03,-7.100174729453685529e+01,-6.857287357645060411e+02
1.620564310811797895e+03,1.117748340620499761e+02,8.492862054355639430e+02
1.619582308825449672e+03,9.789197646723303592e+01,6.708280603648528313e+02
1.978118000829208313e+03,3.480153893251760451e+02,8.590350536285698126e+02
1.730253076250779486e+03,1.835728817950234202e+02,6.822204060564727115e+02
4.052444113184405523e+03,3.101936402878330910e+02,1.629120635788772688e+03
1.311432047062485071e+04,2.339720433587696789e+03,5.753879442050654689e+03
1.153110407841612641e+03,2.105454875295861825e+02,5.184832202739538616e+02
1.700216345002750131e+03,2.203531733721218302e+02,6.747212949674155880e+02
1.101902805714579881e+04,2.045678557714639282e+03,5.242257246508425851e+03
1.817096980670200537e+03,2.335735902031454430e+02,7.204172143263160706e+02
6.889226155593555632e+02,3.397214411207618667e+01,2.945373911896221557e+02
1.742039651180828287e+03,2.809962080858603031e+02,7.221594742341497977e+02
1.320725538599449465e+03,5.241386423309257481e+01,6.099904037347585017e+02
-1.215685113370000181e+03,-1.592168511310431143e+02,-6.580980056574001082e+02
9.218778401382036236e+02,1.709209779768979729e+02,4.241733185191376378e+02
1.406803653112579241e+03,1.920848423094702184e+02,7.595677608660543001e+02
1.503354970297915543e+03,5.942992527498065414e+01,6.991104754985950649e+02
1.263653818347450169e+03,8.978747198277589803e+01,6.660644130484521384e+02
1.588949304862767576e+03,1.587337148543100511e+02,6.259635697137833859e+02
5.109188282113235800e+03,7.387301864633863033e+02,2.744763577211640950e+03
-1.480782048156568635e+03,-1.931064989425916849e+02,-5.869157127979169672e+02
1.809701880975507493e+03,1.464380236787565082e+02,9.659827338794279967e+02
2.595546499690920427e+03,3.690273668786617236e+02,1.397177106932206470e+03
2.339642211235438299e+04,2.541980882209881202e+03,9.199803153857999860e+03
-5.623492349325408668e+02,-6.150811813066090394e+01,-2.210917774571037739e+02
1.386492064918560118e+03,7.180676380813032722e+01,5.856783685356539308e+02
2.011259252457769981e+04,2.274559673888278212e+03,7.906576219511288400e+03
4.666820145751494238e+02,4.509455247503625230e+01,1.838867631288550513e+02
3.577662507608567466e+03,6.652584152448088162e+02,1.726375840225719912e+03
1.469316303031924235e+03,8.352060848837892593e+01,6.109442788643211770e+02
2.088333199079802398e+03,3.126162663929250130e+02,1.117653701011908424e+03
1.451976461708045917e+03,1.639927146253320984e+02,7.891614122981690116e+02
1.008560106666560614e+03,6.723354330884038177e+01,4.101662397254704047e+02
8.727522900317723042e+02,1.614449759345961297e+02,3.959700095397270161e+02
3.601437292622555560e+03,3.063303476691891660e+02,1.932194788961435961e+03
-2.934125144986640862e+03,-4.041206965535827180e+02,-1.585820663042701881e+03
2.267928252406577030e+03,2.748306990724449292e+02,8.928717360385078337e+02
-6.221827437470648192e+02,-1.038600841202047889e+02,-3.249266333199513497e+02
1.369628181826497666e+03,1.824757983005454207e+02,7.421501602318951427e+02
2.074298991344191745e+04,3.845906481441435517e+03,9.434078038139761702e+03
1.875711329604729144e+03,1.188271019448681045e+02,7.671097026992720203e+02
1.792475284764771004e+03,8.480919916462137564e+01,8.960048133797939727e+02
9.004741311239127754e+03,1.686351829523345032e+03,4.285471046241608747e+03
-7.578687190387097871e+03,-1.066980051123363637e+03,-3.025940058710672474e+03
2.657018727691718141e+03,1.229207855454180276e+02,1.142985309382278501e+03
1.212936817535128512e+03,1.954276562792003347e+02,6.406882871127648968e+02
-1.050100108175884270e+04,-4.087278150341190894e+02,-4.763906196548290609e+03
-6.728781801782562297e+02,-6.599860383594632651e+01,-2.644164286721573944e+02
3.618722275920722950e+03,4.342932141736480389e+02,1.421937176297322594e+03
1.343374681525624737e+03,1.191373006453603836e+02,7.238797026377186512e+02
1.590708624562211753e+03,2.731130214294852863e+02,6.739083391024763614e+02
1.353180347621299916e+03,1.765899307038576467e+02,7.349812704329792723e+02
7.187448884210860342e+03,4.503008737788810549e+02,2.938592175207258606e+03
1.356752652564604887e+03,7.021944794111855970e+01,5.706440334571552739e+02
1.064061694022370148e+03,1.989103143957007660e+02,5.138382563661167524e+02
5.850713052277268616e+03,1.088067703258019264e+03,2.855982668979024311e+03
-3.390351214629141759e+04,-1.399727617634428498e+03,-1.648368407659512013e+04
-5.751902098239189627e+02,-8.153024268551675391e+01,-3.106535963900983006e+02
1.284183930696763127e+03,2.340937698784714200e+02,5.676567332016111322e+02
1.120046306803693824e+03,2.076996248480427596e+02,5.496674329820363027e+02
9.367265419860794964e+02,4.113141951081183123e+01,4.065230342111521509e+02
1.296123272292869387e+03,5.286134724286907982e+01,6.281794110767435768e+02
2.165646693481509374e+03,4.049917539170832583e+02,9.908968071540549545e+02
4.252006444275883041e+03,2.583714892365204605e+02,1.743010349267308357e+03
1.207647449227981269e+03,8.981978528865089118e+01,6.423056529591768822e+02
1.665393334030484993e+03,2.265823020787630071e+02,6.602872719623113653e+02
1.447907088432572209e+03,1.085458549917341031e+02,5.789893432414542076e+02
1.299216582794081432e+03,5.984531591339261780e+01,5.570277494882220708e+02
3.032259838718864103e+03,1.502538114156163545e+02,1.282122653971918453e+03
1.365138196407003306e+03,2.572118260359169994e+02,6.399393507776286469e+02
-5.182647905993195536e+02,-3.552562828792402172e+01,-2.735521358365736546e+02
1.668084632932125032e+03,1.993976247202611773e+02,9.095060334577665344e+02
2.830078961332505969e+03,1.184804430879958232e+02,1.386435992886257509e+03
6.103218232155347778e+02,3.961135486131912131e+01,2.477480679943557220e+02
7.305969916852440065e+02,1.340977232189217716e+02,3.236431556890531169e+02
1.194720999033232829e+03,1.321910012448203418e+02,6.517006961294388248e+02
6.255898507449192039e+03,1.164990218680472253e+03,2.819883236774445777e+03
8.887182933064053714e+02,4.666530556529696128e+01,4.547552435817799505e+02
-3.828799237005799114e+03,-1.594533113174126129e+02,-1.670258124363299885e+03
9.652581553182681091e+03,3.986067346107354865e+02,4.734703348691879910e+03
2.479545932369672300e+03,2.066314034095294403e+02,1.334775492248466662e+03
9.214003866912439662e+02,1.439879218433522396e+02,3.743600950211419445e+02
-1.472168239642126719e+04,-7.878285824963872983e+02,-7.561797511116227724e+03
8.030308590635004293e+02,7.589795760065248942e+01,4.360167203338910440e+02
2.728826521796551788e+03,1.654804718941317674e+02,1.114307371141708018e+03
3.484550718024127491e+03,6.539574211672271531e+02,1.702784515087010732e+03
1.253105602674182364e+03,1.613067865908083718e+02,6.836014459390436286e+02
-3.727462353258275925e+03,-6.432547814400187463e+02,-1.572353033497222668e+03
7.133066053199800081e+03,2.630279236569338082e+02,3.375011136090576201e+03
1.385674877760253594e+03,1.182031650730006476e+02,5.460413560239935578e+02
1.635019521763303828e+03,2.162070915091379391e+02,6.438154980832490537e+02
1.894076581327757594e+03,3.297022722079045707e+02,9.814103726497784237e+02
4.345421276287276669e+03,4.136305912687790851e+02,1.700879985618700402e+03
1.021373063509309759e+03,3.814900177372977907e+01,4.878990971623665018e+02
1.089610444246133738e+03,4.090840126906549301e+01,4.884689633891439939e+02
7.164054411829595210e+02,5.590506206834656666e+01,3.840796120621177465e+02
3.196792415962384894e+03,1.482011764569244860e+02,1.358790211078042603e+03
1.672602689805618411e+03,2.966016002733442178e+02,8.597109761248560744e+02
1.236512833799694363e+03,1.524818392437783530e+02,6.758518680883299794e+02
6.062026169809142857e+02,4.184879568331858479e+01,3.214127143403384821e+02
-8.515102424437338414e+03,-3.124850815098511703e+02,-3.850303929174927816e+03
3.242061410774175783e+03,2.191243909389660871e+02,1.715732663907273263e+03
2.622771925150545030e+03,2.016749544740725355e+02,1.405143119310858992e+03
1.752876996950391913e+03,9.607949126375932281e+01,9.053571764350248259e+02
1.214013324824664096e+03,1.373876038631329664e+02,6.641689502904881692e+02
1.260954364492278955e+03,4.512068451782990053e+01,5.893733920269891087e+02
1.433213177894509045e+03,2.186387509904019737e+02,7.708231951065216663e+02
1.255584440473568975e+03,2.081427600441668915e+02,5.188078838007854756e+02
1.470705433218554163e+03,2.374796611098274184e+02,6.018771511458944588e+02
2.523408949857778134e+04,1.058026294865384671e+03,1.249264712442802738e+04
1.208940432769769359e+03,1.004582949816304449e+02,6.520783246512444293e+02
6.230522302537439145e+02,1.102864655499606528e+02,2.658652899891297352e+02
-1.206094167719502002e+04,-2.124973940753767238e+03,-5.130630593273950581e+03
6.156045854701214012e+03,1.010378029034357951e+03,3.262531359679078832e+03
5.654523991829612442e+02,2.715883488556206871e+01,2.381833499239794207e+02
1.369623165182317507e+03,1.491010593969720617e+02,7.493407090636707153e+02
2.626685214754986009e+04,4.390118212368105560e+03,1.087958429688403521e+04
2.380440438107014870e+03,1.530712031349702897e+02,1.254666445505241427e+03
1.253037308051385253e+03,2.332054397594517638e+02,5.572946618384025896e+02
-2.129453418188847991e+03,-4.044747254530790315e+02,-9.808178419917820747e+02
2.451240317235144630e+03,4.331952193589025910e+02,1.043908376068022790e+03
1.423304266266940203e+03,2.488326405792254548e+02,7.387063523136789627e+02
7.272677738554813004e+03,3.644244079993662240e+02,3.039606766487110690e+03
9.541862499082963041e+02,3.386540255588993631e+01,4.493536059776618572e+02
4.371518938307792155e+02,6.499792076515907979e+01,2.362758974059380250e+02
1.949566443170641378e+03,2.306321269315805580e+02,7.596136826259776171e+02
1.327441545052061429e+03,1.843805675151366188e+02,7.227634752632864092e+02
1.322414412917105437e+03,1.655878353851744578e+02,7.239120310309926936e+02
9.204475893796214905e+02,4.163586170372102657e+01,4.633735209962813997e+02
-8.510001062371924490e+03,-1.605417347123014679e+03,-4.176195845343704605e+03
5.135981998715474219e+03,9.729798714143389589e+02,2.503007559638399016e+03
9.983701929317687700e+02,6.480182308615702880e+01,4.022608581477431358e+02
1.978072243255947569e+03,1.635993560860356126e+02,7.780791020173130619e+02
1.471399741650987380e+03,2.724451139559980675e+02,6.482509727079262802e+02
2.900539034950052155e+02,4.562715789938083333e+01,1.174164053256909739e+02
-8.441550901408011214e+02,-3.207243240022977204e+01,-4.106894597464673780e+02
1.353825665234562848e+03,1.095201544670567415e+02,7.302659890681081833e+02
1.195789145305727743e+03,8.301545477448127031e+01,4.778978027625346954e+02
1.208377656984323494e+03,6.357514480689933833e+01,5.001740282914562954e+02
1.199597320487638626e+03,6.415127564199376309e+01,4.952187528777808438e+02
-2.250974680919896855e+03,-4.271578543226780198e+02,-1.098527496239029915e+03
4.440573197501919367e+02,1.561475331406295197e+01,2.107295027487460004e+02
1.484068928201703329e+03,2.780253908294072289e+02,6.610568763304266895e+02
3.435732230361762959e+03,3.897475718451839839e+02,1.884813901836851073e+03
-1.187003356704766884e+04,-7.770732389688675994e+02,-6.284876374397627842e+03
8.639730255756837778e+02,4.275323262077343855e+01,3.604714326416614654e+02
3.339925188218989661e+03,6.310910676953814118e+02,1.646234912229208248e+03
2.060409878949134509e+03,7.161294386163551451e+01,9.751509884160828960e+02
3.048010325431003366e+03,1.234128577550559100e+02,1.509823648577184485e+03
1.439087789877240539e+03,1.985225449455149374e+02,5.663836080989356105e+02
1.285437229891605284e+03,2.041456071103458783e+02,6.888999564878606634e+02
1.382893814945615304e+03,1.553006348926879809e+02,5.367339231185178505e+02
4.130544209672153556e+03,1.447682676663706332e+02,1.969405687659634623e+03
1.356370705808301409e+03,1.780787824776957393e+02,5.305505008934355828e+02
2.644243365219553016e+04,1.185044620177291563e+03,1.335146543007046057e+04
1.323288682915334675e+03,4.490171648653154790e+01,6.122508221312276646e+02
3.105575207114039131e+03,1.056115740593838552e+02,1.453009896894578105e+03
2.154593999172742315e+03,2.160382758834398658e+02,1.179273282366852072e+03
1.550213190039817391e+03,6.254626636403313000e+01,6.695048576797267970e+02
-9.195091642339681130e+03,-1.764222519333786522e+03,-4.258314579488053823e+03
1.298726845940528392e+03,4.416037957069300290e+01,6.130299223518101144e+02
1.237582836430651923e+03,4.587461314354398922e+01,6.035474611028615755e+02
1.555676127759762267e+03,5.341253260227722421e+01,7.394810108695539839e+02
6.115093266124172260e+02,6.474164987611605682e+01,3.356504411113659785e+02
2.462378115490905202e+03,1.059866241862208653e+02,1.238039537163521800e+03
1.902019199303641415e+02,3.644829636316156751e+01,8.715882662568083106e+01
3.204966373468751954e+03,4.528917558093594380e+02,1.262772388876387595e+03
1.176824194420105641e+03,2.222144451945813159e+02,5.250929872111464647e+02
2.198349938106474383e+03,4.160105231957283536e+02,1.090192070263212145e+03
-1.810928757737889327e+03,-1.704100814109769431e+02,-9.897581123629142894e+02
-5.265027640368329230e+03,-5.949771757130102969e+02,-2.895536997827876348e+03
1.971847735154056409e+03,6.770115201124963278e+01,8.846662644090408776e+02
1.484485749571884753e+03,1.548355279818174495e+02,5.747521768307676666e+02
5.572403463201629847e+02,1.057654302642287405e+02,2.756642076025966617e+02
-2.285510937274932076e+04,-4.317946185290428730e+03,-1.017865351751930211e+04
1.084078606156132537e+03,1.235641738770368079e+02,4.196294568117195354e+02
1.413105969075999838e+03,1.176197985521066158e+02,5.527623112607540179e+02
1.298365691969475620e+03,2.431943367941411793e+02,5.722266271589709277e+02
1.359252409933466652e+03,2.199234277918870930e+02,5.517760507472048630e+02
2.122819631217693768e+03,1.043217441417362608e+02,8.814712009453999144e+02
6.861405067044215684e+03,2.318493672123860279e+02,3.271202465991438658e+03
1.339697601709574656e+03,1.962074840253663126e+02,7.294314943505977453e+02
1.119446053204377449e+03,1.677202075243888260e+02,6.078693885164797166e+02
1.317931563825312878e+03,2.474644691585233147e+02,5.817921494094904347e+02
6.991728682009107843e+02,1.283155281446281322e+02,3.570874611286370737e+02
8.280712049746111916e+02,1.176791886776255467e+02,4.523382674640864138e+02
5.182069966800396514e+02,9.399145674691636998e+01,2.668253954068390499e+02
5.532065178456514332e+02,9.006506295809130336e+01,2.962133168666534857e+02
1.735877351701849648e+03,1.600702210451688074e+02,6.737003342621336515e+02
1.495917278012726911e+03,1.968705865008570584e+02,8.220532607440841275e+02
8.702988884879781608e+02,6.330011535729151007e+01,4.678014051239308060e+02
1.404947873455265608e+03,1.363837590398941302e+02,5.439865603887113821e+02
1.236272613563424784e+03,2.396504272453368856e+02,5.849519432483671153e+02
1.387938546153057587e+03,4.681043168970279567e+01,6.658742914680972262e+02
1.462919109401841524e+03,2.357453288845142936e+02,5.918058053506871374e+02
1.102581254834232595e+03,9.013004487929327979e+01,5.985288450949237813e+02
1.257682996350383746e+03,4.082375034567169081e+01,5.933593014676951043e+02
-7.460706828230262545e+03,-3.617817365849321050e+02,-3.094914770068743564e+03
1.551498455857142972e+03,5.410110027145616840e+01,7.530115567769892095e+02
9.752159382299749950e+02,1.875337987364841013e+02,4.768654672056273967e+02
4.740787225467800454e+03,6.513062148980210395e+02,2.600464790250870465e+03
2.037229758821617679e+03,1.761680462070402484e+02,7.929210990336787290e+02
1.380762531044540083e+03,2.244501618636531930e+02,7.403690439203946880e+02
5.688956315918590917e+03,1.886634650688356203e+02,2.721034863503222368e+03
2.509737180660436479e+03,3.282674290764529701e+02,9.759246024733665763e+02
-4.827613975166216846e+02,-5.541326895783505790e+01,-1.863788060367902801e+02
1.240674507687972437e+04,1.958865861330048347e+03,4.981472109002792422e+03
3.410171062483098922e+03,2.450689410034791251e+02,1.834246292057580149e+03
4.262107648892468205e+03,5.448258598190698194e+02,1.652787724403202446e+03
7.580501379272608347e+02,4.364146449317324539e+01,3.065391258397865499e+02
2.685894269007325875e+03,3.719714566584507338e+02,1.474317874453133300e+03
1.263649379854098925e+03,2.163030196555905889e+02,5.215750356823029961e+02
5.240400300311915089e+03,6.600342112806300747e+02,2.029195887621055590e+03
1.331937520457801156e+03,9.385080704382690442e+01,5.263683608377276641e+02
1.988817606954614121e+03,2.660233839199626686e+02,1.094288261194954202e+03
1.851067188591795457e+03,2.460025847919789328e+02,1.018913078621300883e+03
3.439794209427068381e+03,3.322443476114953000e+02,1.328678858399833416e+03
5.636368648757514848e+02,2.584053426140829757e+01,2.349778997172396089e+02
2.177231342192983902e+03,3.218144024243681542e+02,8.595623634941406408e+02
2.620060877502714447e+03,2.462208354039228766e+02,1.437941690786883782e+03
3.794542029678947074e+03,4.005900192694425641e+02,2.092390596894127157e+03
1.043120360734229052e+03,1.798761365223129758e+02,5.515007178655517919e+02
2.715880553832535497e+03,3.077678114454004117e+02,1.499718725038723733e+03
3.247139572502425835e+03,1.584604227709513111e+02,1.340679447786345008e+03
4.381400577949848412e+02,1.373461659901863108e+01,2.062355668313598756e+02
3.693767269698095788e+03,5.507524377268879334e+02,2.014432014535925646e+03
7.275677977186653607e+02,2.666682858487430963e+01,3.595579835486643674e+02
1.325426662615117493e+03,7.413094515607923540e+01,5.370337404234822998e+02
7.329318488238460532e+02,8.624201195831190603e+01,2.825399835015311965e+02
7.490438204372841255e+02,1.271260391351957821e+02,3.982873997371369796e+02
1.741715751428506337e+03,2.025547994225679247e+02,6.710881609345957486e+02
2.891871219327413201e+03,5.117332737323793026e+02,1.210609180431527420e+03
1.283868205569877546e+03,2.508575542124683864e+02,6.061044165947037072e+02
8.483045905361220775e+02,1.183567760952101082e+02,4.660221420339577776e+02
7.637439496512473852e+04,1.458869590623402291e+04,3.396356275118501071e+04
3.327156532364268969e+03,1.022763009987008473e+02,1.552471569589901719e+03
3.465642014401202687e+03,3.880483253157408967e+02,1.333760394509878097e+03
-1.678796740151556378e+03,-6.286311226854704870e+01,-8.346989939890755750e+02
3.462495034967613265e+03,3.212393127670749777e+02,1.337558403322976801e+03
1.159395310271781455e+03,7.705320086913610567e+01,6.205563629813317448e+02
2.028484785796895039e+03,3.952833043047591559e+02,9.796162552970422439e+02
7.643087882687060528e+02,3.959743327944322999e+01,3.123877830385788457e+02
-2.439179437276254134e+02,-3.363704438957789478e+01,-9.509115296023439612e+01
9.039256336941458585e+02,8.613951048327028559e+01,3.486940358637270947e+02
1.558264434682472938e+03,9.923708124381177242e+01,8.307961014913985309e+02
1.464470031564584860e+04,8.496101521864286497e+02,5.898380083820148684e+03
5.310610726899303700e+03,3.755577456042866515e+02,2.092909960531528668e+03
-1.916839299485401853e+03,-3.751372740772881684e+02,-9.031819315816765084e+02
5.555004412939983922e+02,5.777119008494093322e+01,2.136841100690893995e+02
-1.325154696392621872e+03,-2.532290953223694316e+02,-6.626220168037983740e+02
2.422171551410610391e+03,4.744436841547220070e+02,1.148080437834625855e+03
2.546805695646667118e+03,1.303201093717077015e+02,1.041431729931701739e+03
3.162967750008627945e+02,1.078740102798130529e+01,1.385337797661545665e+02
1.782337121402254525e+03,1.111573485369690815e+02,7.111156909844353322e+02
4.287753713639935086e+03,3.146429509875796953e+02,1.682298891041145453e+03
1.321720865736915357e+03,2.186710226846047078e+02,7.091127841105737843e+02
3.075624383382242740e+03,9.326644723286700867e+01,1.405845632673379214e+03
1.329832841304226167e+04,2.599120648492664259e+03,6.429277749560647862e+03
1.396059286492439924e+03,4.191833181790322982e+01,6.401951559536988725e+02
1.440327044375438163e+03,1.586729070240183717e+02,5.531029007063064000e+02
-2.112206927298469509e+03,-1.486832819544699476e+02,-8.313428717276839279e+02
-4.567855540750482760e+03,-3.062226494341022089e+02,-2.451458741841882784e+03
1.262347559662973026e+03,2.206337841743738011e+02,6.669228836684058024e+02
1.321832162434014208e+03,1.662041359585466864e+02,7.314442298811029559e+02
4.304018667237671252e+03,1.389025480023497039e+02,2.087250261854336259e+03
1.286082402140997829e+03,2.507651511936647637e+02,5.853337315565381687e+02
2.078946245987651309e+03,3.724082616954063383e+02,8.720620410938161058e+02
1.758524324980752681e+03,3.340382749791708648e+02,8.882728711561035198e+02
8.495946091908530207e+02,5.757501525622343053e+01,3.353510498034941634e+02
6.735090447888892413e+02,1.317914993491773998e+02,3.091345904677007184e+02
7.356285171890857555e+02,1.446235467231027769e+02,3.443405851098336257e+02
2.883655110149996744e+03,2.912929173251723682e+02,1.107276199232902627e+03
1.139542111536946777e+03,1.775595712430148581e+02,4.530790850413184216e+02
1.157378031539716176e+03,2.256559291191089471e+02,5.667083273995804120e+02
1.877864141397318463e+03,7.061712678574249935e+01,9.404003313779933251e+02
1.308849548669721798e+03,5.437494595075582993e+01,5.497698156097347919e+02
4.398310789203901550e+03,2.431725071061260905e+02,1.775469748257420861e+03
9.776768933611268722e+02,1.838468899781946391e+02,4.983572931376589281e+02
1.343534740770691542e+03,1.192372356638529851e+02,7.376657508231476186e+02
1.465368234163936904e+03,4.707813640069234395e+01,6.470987639647183869e+02
1.106820534417258614e+03,6.446477707801604140e+01,5.865585079382648246e+02
1.832712432100029673e+03,6.014163117710660345e+01,8.945054439940095108e+02
1.353053550683609956e+03,6.075630211268268255e+01,6.956850904232624089e+02
1.485145164633346440e+03,2.828927404007614541e+02,6.518255590487632389e+02
1.350435330334629043e+03,2.615408877472573863e+02,6.696424137761704287e+02
-6.977714239223906588e+03,-9.546169393228734634e+02,-2.707656124607891797e+03
1.179058923201070456e+03,1.888740384207832790e+02,6.388400388040741973e+02
3.305294036269107437e+03,3.264646548365572016e+02,1.826062222379157902e+03
1.034490164975878770e+03,1.979738089811735051e+02,5.207116574807052984e+02
2.849023163563956587e+03,5.186671081546202231e+02,1.483550828081420150e+03
9.745529708427640116e+02,1.593676942577054660e+02,3.921754086856331014e+02
4.140237855057916750e+04,3.587256776656310194e+03,1.598140558339327436e+04
1.650055532438077307e+03,7.475687761648023866e+01,6.825729534511132215e+02
3.029654262872446452e+03,1.394709913367473177e+02,1.564986458015200014e+03
1.308845505723293854e+03,1.325205992375554445e+02,5.016430071711689607e+02
1.368469880516287731e+03,2.311790395090516483e+02,7.328863935206636597e+02
2.229879090222059858e+03,4.403540280531768758e+02,1.054153325639113291e+03
-2.787337236501318785e+03,-4.568268190077570807e+02,-1.504236523318819764e+03
2.890002147360335130e+03,5.038319021060369209e+02,1.533570279676521523e+03
1.280042124021596919e+03,2.474129682699465889e+02,6.390653227968475676e+02
-1.404761600878227000e+03,-1.770185048658210860e+02,-5.401052198796671746e+02
3.693248082766794141e+03,3.132195373533970724e+02,2.025423965591376827e+03
1.996460711557511786e+03,3.497225579748120481e+02,1.058046220634848623e+03
1.431931446201586596e+03,1.750593179508262835e+02,7.946992972309908509e+02
1.316440616793222716e+03,5.886608391134491569e+01,5.447081504245720680e+02
1.298025616215417358e+03,9.482971418160353494e+01,7.041838684001847923e+02
1.220684033722963704e+03,2.415257570157791065e+02,5.788222219871114476e+02
1.582320395148295120e+03,2.327176826710083333e+02,8.695485059854579504e+02
1.281653162849662976e+03,2.276061106019353417e+02,6.761740890498580256e+02
2.871057025222763968e+03,3.401550176461569208e+02,1.594437847528635757e+03
-5.324749162593483561e+03,-8.996330495903682731e+02,-2.855264249924217438e+03
3.680995257982986004e+02,3.620065027964285065e+01,2.036067845687504132e+02
1.428590872890137916e+03,2.815651991707488833e+02,6.563601903144771086e+02
1.325151988826148454e+03,7.990075263961513485e+01,5.275478473243348390e+02
-1.828613796499604632e+03,-2.083579865023606601e+02,-6.995604354147399135e+02
1.397195338232465701e+03,7.668650306326672705e+01,5.623396832004818862e+02
1.181170727632208809e+03,1.143094152749095400e+02,4.525631839812144790e+02
1.299457704006191079e+03,7.711099726101618046e+01,6.921163428253919392e+02
-2.758200715460181414e+02,-5.465153815751329347e+01,-1.302190740309671639e+02
1.544054118583446552e+03,2.219671084305219324e+02,6.015408742073734629e+02
4.381817366860852871e+02,1.320075744991100208e+01,2.115217457770391150e+02
2.088612421138699574e+03,1.000702777647968986e+02,8.542735861920078833e+02
1.384030976033858678e+03,4.800250907394960365e+01,5.948652409905351988e+02
-3.245108553926922468e+03,-2.400640719585327361e+02,-1.764551174422189206e+03
8.334970048051303820e+03,4.819312118631499402e+02,3.329818344028254614e+03
3.549592211688726820e+03,5.209763017047380345e+02,1.953258915727719113e+03
1.592910776756415771e+03,2.062004069852884243e+02,6.125192852152415526e+02
2.077415131956528967e+03,3.578485560158982821e+02,8.493571401212632281e+02
2.249806646176963113e+03,4.008421263471718134e+02,1.187545945037618139e+03
2.877567357086506036e+03,3.084218517204335512e+02,1.598038838469768052e+03
1.434011411135428034e+03,2.357799586162043397e+02,7.752474624014751043e+02
-5.269388390885272884e+02,-5.861118698813741190e+01,-2.928498465267392135e+02
5.603193452147281732e+02,1.627624761774900719e+01,2.682138601410831598e+02
-1.045587143402459787e+03,-1.534963652827567273e+02,-4.084533635108297176e+02
2.082632750403819500e+03,3.207529015828909564e+02,8.214305879209852037e+02
1.670132324971778871e+03,3.296594966197722556e+02,8.132721398023210213e+02
1.849429054880906278e+03,2.650219835357655143e+02,7.193115291458237834e+02
1.145443517800287509e+03,7.668998307072074283e+01,4.501131356624160276e+02
1.582118821485801163e+03,2.062894083425256611e+02,6.083891000009259642e+02
1.624398470394505239e+03,1.707886061243708298e+02,9.019570284831419258e+02
1.716047324766826569e+04,3.315080696999621068e+03,7.571694558579672048e+03
9.176041338037763353e+02,4.971099013618089657e+01,4.849000262111462121e+02
2.254830330027161381e+03,6.344428163077492400e+01,1.020594651257542750e+03
5.886510252077221594e+03,1.136780151002360753e+03,2.962183951029609034e+03
1.503602867469460080e+03,2.947834732484113260e+02,6.765471426865766489e+02
-1.014725121799916337e+03,-4.145924618286797170e+01,-5.188091263884995215e+02
1.379824748639451627e+03,2.691643890798754342e+02,6.870101135400038856e+02
4.546237427607230529e+03,3.527204480004095899e+02,2.483906887119850580e+03
4.996780607525675464e+02,8.835735048357153687e+01,2.063795542099407783e+02
2.463692322945139495e+03,3.912358761278449037e+02,1.342688462076077485e+03
1.311160729352736780e+04,2.220701388236107505e+03,5.312335553653553688e+03
