designation,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,bp_rp,bp_g,g_rp,l,b,distance
Gaia DR2 3451179567217561088,87.9940748345179,0.602190315762294,32.4667793200794,0.547130007573086,1.07152982389057,0.552222457952905,1.940395,1.268923,0.3672867,0.9016361,177.675383071534,2.98862955966282,6.64261351630218
Gaia DR2 3451192074162531840,87.9453246182697,0.148914434865761,32.5454565776189,0.130246442075751,0.241098333905846,0.156453185534723,1.541025,1.157501,0.4546452,0.7028561,177.586608392597,2.9931988161396,6.64664836666154
Gaia DR2 3451178609444014976,88.0577558815317,0.060840015762319,32.443317490823,0.052680470887427,4.34516167409961,0.061766882399441,70.34776,2.378639,1.263954,1.114685,177.722944267521,3.02301047046277,6.64793086668146
Gaia DR2 3451178845662140160,88.02736956166,0.481374749795216,32.4501809680769,0.433703187891509,1.4004129074496,0.538019695594391,2.602903,1.384632,0.4019051,0.9827271,177.703988019039,3.0044010490323,6.64956005935188
Gaia DR2 3451177505632382976,88.1861192134239,0.306411106268241,32.4918745214792,0.293766085072204,1.51700819467003,0.432622509819034,3.50654,1.793676,0.7791958,1.014481,177.736015329176,3.14097746011263,6.65095177620421
Gaia DR2 3451177368193410304,88.1620859994083,0.105094904339042,32.468889487051,0.097203138506394,0.592328581260062,0.111993416705667,5.288959,1.380194,0.6075535,0.7726402,177.745577050206,3.11185383891759,6.65141221597061
Gaia DR2 3451177372493394688,88.1561624508583,0.08286903468579,32.4648334434018,0.075292080832994,0.307982771779029,0.093516022883997,3.293369,1.055189,0.423172,0.6320171,177.746542957795,3.10549000649375,6.65202922959623
Gaia DR2 3451204890345420288,88.1957259453359,0.402552242162603,32.5997625471811,0.351122648665373,0.882605708459844,0.442641194211626,1.993953,2.098324,0.9543991,1.143925,177.646947712343,3.20259443746952,6.65209870040454
Gaia DR2 3451179842095536512,87.9647492337758,0.148524116522544,32.4944445078769,0.131915786501727,0.792614829955466,0.154045511046119,5.145329,1.529367,0.6812916,0.8480759,177.638936311569,2.98137824658561,6.6533344184006
Gaia DR2 3451177097613558656,88.1035006257688,1.92903107754505,32.444426441688,1.75864391807622,1.40157230630252,2.22503372131095,0.6299106,1.328352,-0.06098938,1.389341,177.741599848813,3.0568410376458,6.65619795701544
Gaia DR2 3451201076423982336,88.2025011906509,0.069012513852434,32.5211567541523,0.061808301307899,0.839657848361171,0.077640681749406,10.81466,1.419759,0.6359386,0.7838202,177.717733639545,3.16771893964092,6.65641698878726
Gaia DR2 3451205203881393920,88.1749479370493,0.048898978090426,32.6266335482739,0.03834492280789,0.637204639232233,0.051075664424035,12.4757,1.061162,0.4482012,0.6129608,177.614863852685,3.20110966404393,6.65756309674263
Gaia DR2 3451179915114080768,87.9597907625695,0.034188455100256,32.5015754176042,0.028565336931933,0.618486456307685,0.035379897691321,17.4813,0.9818811,0.4065981,0.5752831,177.630658384073,2.98140043612996,6.65875620501903
Gaia DR2 3451204928999734656,88.1933307417216,0.541577637851355,32.6041261167111,0.482720543339935,0.727572444407718,0.586335140789215,1.240882,1.617849,0.788456,0.8293934,177.642155672438,3.20306379501056,6.65887667505511
Gaia DR2 3451194341905817472,88.0186076558777,0.026875473547982,32.6527199799012,0.023135394297886,0.698566038666411,0.028634425336433,24.39602,0.5193644,0.1906948,0.3286695,177.525489926583,3.10086550820528,6.65963559780814
Gaia DR2 3451201080709092480,88.202314442966,0.137659513822386,32.5204303341216,0.1266836094434,0.571683035006151,0.159908391451195,3.575066,1.540594,0.6593037,0.8812904,177.718281171,3.1672153466842,6.66004741480258
Gaia DR2 3451217779545135360,88.050542600095,0.026718737096294,32.6618373085202,0.024602260225063,0.29882695556743,0.030701958207726,9.733156,1.421749,0.6511326,0.7706165,177.531288308832,3.12865912684965,6.66071704516555
Gaia DR2 3451179846390989440,87.9684225990932,0.551801750235461,32.4894336566749,0.481499417137475,0.709354340005688,0.5403436755987,1.312784,1.461765,0.5780315,0.8837337,177.644834419389,2.98150037451368,6.66374869176965
Gaia DR2 3451204825920523136,88.1995285464247,0.519240431906519,32.5927988531182,0.449384393344721,-0.059203038101461,0.580969083011403,-0.1019039,1.509737,0.5992508,0.9104862,177.654586831842,3.20183134466115,6.66625601921585
Gaia DR2 3451192074162566912,87.9451502363073,0.292866178886284,32.5630157671093,0.262915326575877,0.397300503563061,0.307843624105995,1.290592,1.445444,0.6024399,0.8430042,177.571391156727,3.00199743677045,6.66662617733304
Gaia DR2 3451178643803758848,88.0310206493187,0.024651976293522,32.4486471662773,0.020974823682343,0.722007322335132,0.025167961516631,28.68756,0.5036478,0.1828394,0.3208084,177.706877682602,3.00627670147016,6.66912113535564
Gaia DR2 3451217676465906048,88.0690050921156,0.142709157117013,32.6639872018352,0.135604242321302,-0.091601404870146,0.174024212712883,-0.5263716,0.5195379,0.1929178,0.3266201,177.537330001185,3.14314391469243,6.67042521516116
Gaia DR2 3451194964679739392,87.9935516439506,2.11499831113361,32.6394987398287,1.86519921885403,2.03548708637233,2.41138171677545,0.8441165,1.007683,-0.1550941,1.162777,177.526168545672,3.07597671864,6.67062040369845
Gaia DR2 3451201080709101568,88.1984280458982,0.1308347303468,32.5107296213465,0.120270610955926,0.238218043203708,0.148709144849715,1.601906,1.06625,0.3851414,0.6811085,177.724997253778,3.15947742948926,6.67147293549244
Gaia DR2 3451206196015550592,88.128435348458,0.189040709929306,32.6552137333946,0.162136514333189,0.346635563441736,0.203018428471816,1.707409,1.790953,0.8654118,0.9255409,177.570310904027,3.18182114540072,6.67276363080158
Gaia DR2 3451177475570275584,88.1776080094218,2.47047992634083,32.4816222574811,2.32424034123325,NaN,NaN,NaN,1.341217,0.000295639,1.340921,177.741226609536,3.12959433438002,6.67343906006985
Gaia DR2 3451201076412915200,88.1990766855326,0.200297189227101,32.5119783986991,0.187939996122095,0.198917714528146,0.23323712242713,0.8528562,1.255972,0.498291,0.7576809,177.724196159302,3.16058143971139,6.67380608138191
Gaia DR2 3451192044097242368,87.9450978084352,0.553854788998889,32.542269968189,0.506722470797731,0.459224939000288,0.580588020784722,0.7909653,1.814444,0.5443039,1.27014,177.589259067193,2.99141440976706,6.67391696710942
Gaia DR2 3451191833644310400,87.9475610373243,0.357900439062697,32.5291268747617,0.337096428169194,0.093522733997897,0.3996563071161,0.2340079,1.065842,0.3335476,0.7322941,177.601650071412,2.98652218948462,6.67413338908239
Gaia DR2 3451192074162550784,87.9444951385415,0.059661829016985,32.5557422178899,0.053170638408275,0.800342113591639,0.059728884240951,13.39958,1.15859,0.4959183,0.662672,177.577382589461,2.99782485627931,6.67487344609171
Gaia DR2 3451194548063901440,87.9670265123459,0.236691259634771,32.6152702147834,0.213883631704216,-0.315145393164473,0.274699786725562,-1.147236,1.173609,0.3988686,0.7747402,177.535704264652,3.04442681868336,6.67543712586499
Gaia DR2 3451178845662143744,88.0179443402735,0.426085115374477,32.4531915791815,0.432467807516126,-0.451157684802177,0.529362355266246,-0.8522663,0.9415388,0.3804998,0.561039,177.697346825899,2.99907787831346,6.67955845782801
Gaia DR2 3451193624649185920,87.9487499762536,0.248144353740438,32.581619022494,0.223546703005054,0.011176047082426,0.256626663179059,0.04354983,1.25062,0.5033321,0.7472878,177.556891912055,3.01406534165854,6.68130727539942
Gaia DR2 3451191837942819200,87.945729791745,0.030041395030069,32.5364262113584,0.026068991973358,0.70897408811533,0.03304299286471,21.45611,0.7543516,0.2976294,0.4567223,177.594569631507,2.98890283808536,6.68538398266707
Gaia DR2 3451179846394605184,87.9689392192872,0.098837784488381,32.4881817036554,0.084173958956334,0.287501301169427,0.091798913460606,3.13186,1.169615,0.4936123,0.6760025,177.646135882362,2.98123949976217,6.68577026344601
Gaia DR2 3451178811302409984,88.0069651275034,0.107151061938456,32.4581965871007,0.089662686045833,0.138207968134205,0.110077177994229,1.255555,1.651945,0.7773323,0.8746128,177.688318120188,2.99363883575399,6.68634766038701
Gaia DR2 3451201488729854336,88.2080362420893,0.324498771608305,32.5640273025655,0.302616307818334,0.487836981799872,0.360454550799111,1.353394,1.866367,0.8312378,1.03513,177.683072506196,3.19344751723389,6.68776154832493
Gaia DR2 3451194930317543424,87.9790523913166,1.40478419661873,32.6284561858302,1.23007732184672,-1.39443507191249,1.23988465895234,-1.124649,NaN,NaN,NaN,177.529483564069,3.05984998793516,6.68880905491111
Gaia DR2 3451191764924816512,87.9490905011413,0.168234796598666,32.5226642756336,0.151525238722198,0.177685607628029,0.178190506040898,0.9971665,1.134037,0.4629192,0.6711178,177.607879504971,2.98434788824289,6.69366553250436
Gaia DR2 3451193620350822400,87.9453863191883,0.074219268016271,32.5687528651321,0.066305568038925,0.044778044378716,0.074452255896688,0.601433,0.9966984,0.39851,0.5981884,177.566544901654,3.00508485867223,6.69442531740265
Gaia DR2 3451177093315479680,88.1001374034689,0.150036713645495,32.4432171764705,0.136891578263081,0.223140724109984,0.171227430911325,1.303183,1.312183,0.5411282,0.7710552,177.741202040528,3.05378156498427,6.69464960688295
Gaia DR2 3451176994534348160,88.1239817585484,1.58416972785013,32.4488571131576,1.43186615211694,NaN,NaN,NaN,1.558317,0.04782486,1.510492,177.746552084684,3.07398478033697,6.6951339141493
Gaia DR2 3451194341905811072,88.0285470552867,0.489571119062082,32.657039369443,0.435395770861735,0.741140216928936,0.508531108859703,1.457414,1.287012,0.6168728,0.6701393,177.52601707809,3.11026812113572,6.69585238291978
Gaia DR2 3451195063460291968,88.0032619410545,0.132620840131554,32.6461074309176,0.120621557601643,0.230125051581713,0.142860167199257,1.610841,1.13385,0.4551945,0.6786556,177.524625374764,3.08637654132259,6.70055094272672
Gaia DR2 3451194517998325248,87.9558909980936,0.544594357299246,32.5995086610402,0.483601397704109,0.998928365305898,0.553052671624665,1.806208,1.564186,0.3189735,1.245213,177.544525315694,3.02833877217791,6.7037035101604
Gaia DR2 3451204928999731712,88.1905026296824,0.533686166138689,32.6099785923248,0.474494175679169,1.5556484978413,0.566906414908034,2.744101,2.259914,1.071146,1.188768,177.635892815531,3.20397276919462,6.70424496815332
Gaia DR2 3451177131973294592,88.0826648154564,1.36831387557997,32.4413300131753,1.25183946604217,0.676804286256566,1.16905839285352,0.5789311,0.9907169,-0.3330593,1.323776,177.735340555976,3.04011640478332,6.70700075334013
Gaia DR2 3451177475568881280,88.1796619264712,0.717674944192305,32.4828430166741,0.645906552631625,2.42836260343893,0.834406112850936,2.910289,2.061771,0.8023891,1.259382,177.741051409067,3.13170657155499,6.70724028296085
Gaia DR2 3451204821625942784,88.1988976317443,0.34745659079037,32.5959748307523,0.302257442594225,0.010588994997183,0.382227293418759,0.0277034,1.513819,0.640173,0.8736458,177.651574170783,3.20298094266417,6.70732253290847
Gaia DR2 3451217779543553408,88.0615821946982,12.1618610524242,32.6640793417167,6.71850609114622,NaN,NaN,NaN,1.649817,0.1750259,1.474791,177.534075706168,3.13780543235449,6.70752959313409
Gaia DR2 3451191661845574784,87.9537392267044,0.032405838722313,32.5104711769198,0.027861350440147,0.646141045488302,0.030934871309177,20.88714,0.724597,0.2829914,0.4416056,177.620389529559,2.98152637540588,6.71072298901191
Gaia DR2 3451204825924276992,88.2022252756082,0.065432908798421,32.5886675900742,0.053008524874186,0.542552689026784,0.068487610576663,7.92191,1.186126,0.5043221,0.6818037,177.659307192333,3.20169912770344,6.71073616857724
Gaia DR2 3451177368192998784,88.1679009886374,0.174602364977321,32.4719554342246,0.161981087143242,0.975154280772647,0.180762231451179,5.39468,1.654432,0.7036819,0.9507504,177.745419087875,3.11763685265966,6.71226213207
Gaia DR2 3451201870986782080,88.2081779134613,0.148756911994732,32.5668159465115,0.125851227800142,-0.176557547052032,0.159757585032294,-1.105159,1.186663,0.4826527,0.70401,177.680724410004,3.19496222956185,6.71340361206383
Gaia DR2 3451201866686984960,88.2063670747512,0.376861218819543,32.5760262479434,0.324464961808164,0.813129183987413,0.428894084437159,1.895874,2.163713,1.064566,1.099148,177.671995432807,3.19830891615629,6.71385624879586
Gaia DR2 3451204924705163776,88.1916319467013,0.127553251954029,32.6086807168294,0.10606793259023,0.803792621061478,0.136669202573598,5.8813,1.453043,0.639904,0.813139,177.637496205143,3.20413592322184,6.71436396709742
Gaia DR2 3451205135158161536,88.1875283003798,0.55745214454475,32.614357430064,0.460983795638428,0.161484510566403,0.611277186551846,0.2641756,2.220047,1.091269,1.128778,177.630840319478,3.20402959541458,6.71560654959244
Gaia DR2 3451177333833664128,88.1493765445735,0.277248410760263,32.4594758189858,0.258194440444611,0.116902745460248,0.289010048230895,0.4044937,1.418585,0.5183144,0.9002705,177.748262811354,3.09783904600375,6.71580802245481
Gaia DR2 3451204929001311360,88.1948002499316,0.85156689346823,32.6038090311695,0.708261858646082,1.44495989651221,0.729560986887128,1.980588,2.236343,0.9152737,1.32107,177.643057319727,3.20397076770693,6.71625503282002
Gaia DR2 3451177471272632192,88.1724068532615,0.198786818971376,32.4756318330744,0.184668327842061,0.33075479552695,0.206402503019261,1.602475,1.350122,0.511364,0.8387585,177.744173307927,3.12277674873723,6.71707895642857
Gaia DR2 3451194926021317376,87.9828872393653,0.620862454527278,32.6325338337449,0.569963824335313,0.584858793608441,0.637457405466185,0.9174868,1.187656,0.2975674,0.890089,177.527608992225,3.06470317119565,6.71888274685993
Gaia DR2 3451194341912110208,88.0161555268336,0.269739386970016,32.652799817131,0.23909460828206,0.609836670032179,0.292680663160314,2.083625,1.837132,0.8107529,1.026379,177.524371389052,3.09912728608195,6.71923129374538
Gaia DR2 3451204825922466560,88.204148857277,2.69437318357458,32.5840770147585,2.05563213036095,-2.41415805182239,2.44611726894356,-0.9869347,1.189754,-0.00252533,1.19228,177.664094006863,3.20077276574505,6.72156501305524
Gaia DR2 3451217676465896960,88.0832700990686,0.039735607238983,32.6649344910479,0.032484884096199,0.727637840726378,0.041860200474252,17.38257,0.5413666,0.2014046,0.339962,177.542612507993,3.15397402000967,6.7255346835028
Gaia DR2 3451194307546056576,88.0114620311292,1.37185535913444,32.6508173475676,1.17580022397222,0.019689016260764,1.1032600873692,0.01784621,1.245455,0.07786369,1.167591,177.524072645274,3.09471620981659,6.72605648080425
Gaia DR2 3451177475572595072,88.1743455901039,0.066080952800332,32.4771564985807,0.060075924024075,0.627814668526198,0.067233165032875,9.337872,1.181871,0.5024738,0.6793976,177.74368656335,3.12495926779567,6.72607451263711
Gaia DR2 3451205989857103616,88.1477395910957,0.469378558237945,32.6477773952465,0.37959820666101,0.540694998036575,0.447210941226619,1.209038,1.736967,0.6914253,1.045542,177.584980638832,3.1920652194161,6.73300613339794
Gaia DR2 3451217642106146304,88.1025283983664,0.087859644681075,32.6630622345841,0.075180082728365,0.670280001264691,0.095727388887307,7.001967,1.33975,0.5994682,0.7402821,177.552462124168,3.16699837092474,6.73467665975878
Gaia DR2 3451178811303307520,87.9998684082358,0.344738683524651,32.4611428047824,0.314973555707147,0.164572828914774,0.357830070642291,0.4599189,1.413033,0.5119629,0.9010696,177.682731258322,2.98997710343041,6.73653418457536
Gaia DR2 3451193620350822528,87.9449192860864,0.187016986151468,32.5709505382588,0.166959759882713,0.172124400940453,0.192427983197605,0.8944874,1.262741,0.5087929,0.7539482,177.564449351531,3.00586294502961,6.73755525345869
Gaia DR2 3451192074162550912,87.9431923195184,0.528415713432749,32.5541271668409,0.477396351905187,-0.164760400849792,0.569439955310556,-0.2893376,1.746721,0.6891251,1.057596,177.57821640252,2.99605824876084,6.73912380638231
Gaia DR2 3451204821624417920,88.2034173467053,0.274911668073654,32.5871297458623,0.228739088554748,0.144128691478536,0.294725881323664,0.4890262,1.712593,0.7857914,0.9268017,177.661144756332,3.20178672612201,6.73932609835425
Gaia DR2 3451204825924275584,88.2006530749741,0.375657701456671,32.593750584978,0.319427830528307,1.09737015379959,0.413418413311437,2.654382,1.929873,0.8827553,1.047117,177.654245235404,3.20313022827325,6.73984966585267
Gaia DR2 3451217779543554560,88.0536558630865,1.03185816050374,32.663760746648,0.843665533148469,3.75446133689833,1.12891935826594,3.325713,1.275452,-0.0381546,1.313606,177.530960189869,3.13189356311406,6.74527032826208
Gaia DR2 3451217779543555072,88.052517927042,1.32694695360901,32.6635929154045,1.07190545776127,5.95268655092581,1.65286440013922,3.601437,1.849911,0.363163,1.486748,177.530618246224,3.13098290024218,6.74542010280974
Gaia DR2 3451178605143966080,88.046825454902,0.159030823208903,32.4433660144331,0.140276060663802,0.234332395223969,0.164055337557361,1.428374,1.19861,0.1567917,1.041819,177.718214132137,3.01508706387071,6.74600583337895
Gaia DR2 3451217809607122304,88.0342701126815,2.47882657956087,32.6597437534253,0.972553704269252,3.09897996589638,2.66992129628294,1.160701,1.717003,-0.2617264,1.978729,177.526132609446,3.1157922500124,6.75054372112994
Gaia DR2 3451217637808442240,88.1069563531747,2.29828697314257,32.6625698884176,1.50413361213015,NaN,NaN,NaN,1.240982,0.3656254,0.8753567,177.554779927458,3.16996190371403,6.75328387292586
Gaia DR2 3451177024595630336,88.1292895106107,0.05068681662811,32.4496364664077,0.04523967244334,0.673244164263065,0.048448267832723,13.89614,0.5083694,0.1905441,0.3178253,177.748153309246,3.07824067369066,6.75330063123622
Gaia DR2 3451201424308167808,88.2099782798629,2.38656191699408,32.5515344797292,2.20973423245702,NaN,NaN,NaN,1.568174,0.03874779,1.529427,177.694692840617,3.18853466530765,6.75413714185979
Gaia DR2 3451201424306435328,88.209606519391,0.626614279569447,32.5632271447164,0.566252551380686,1.17098366198513,0.681906108567722,1.717221,1.48196,0.5267696,0.9551907,177.684434643835,3.19418374763377,6.76228579383599
Gaia DR2 3451194926021306368,87.9739389873528,0.563093951471293,32.625431982456,0.506152683783754,-0.347947625789956,0.543622779605486,-0.6400535,1.178255,0.281826,0.8964291,177.529901373621,3.05460425545359,6.76334424543362
Gaia DR2 3451201870986781824,88.2092668178393,0.154012228398818,32.5668694964074,0.130860716764412,0.051471999386536,0.161118178902667,0.3194674,1.260818,0.5341282,0.7266903,177.681143453674,3.19578074622266,6.76844321330292
Gaia DR2 3451177196394695680,88.1101734015329,0.306131570140645,32.4438071560757,0.285971578586909,1.39207561132366,0.324084120592259,4.295414,2.085245,0.8432446,1.242001,177.744994140861,3.0613804378831,6.76973129115411
Gaia DR2 3451194548063901312,87.9641267537289,0.026666079852835,32.6144348084784,0.022874013414653,0.692525276059556,0.028413180664209,24.37338,0.5285006,0.194355,0.3341455,177.535182046176,3.0418986209782,6.77000743377499
Gaia DR2 3451201420010374016,88.2103082089914,0.245556253542169,32.5572736850522,0.174331717150426,0.540267034026756,0.260959698671437,2.070308,1.197353,0.4570961,0.7402573,177.689876710602,3.19167990538816,6.77491898633354
Gaia DR2 3451194513704113536,87.9548391507219,0.234850404658816,32.6005143860159,0.216929299139602,1.62734800051625,0.243084189145586,6.694586,2.472368,1.260035,1.212334,177.543206978383,3.0280866841131,6.77722867497589
Gaia DR2 3451200973333694464,88.1958440938777,0.251461231418686,32.5017651995021,0.23420474437302,0.174467877064141,0.291576345829109,0.5983609,1.320299,0.4992065,0.8210926,177.731634000527,3.15305897214308,6.7773914642308
Gaia DR2 3451178815602454272,88.0038908080563,0.046770042740186,32.4579587031043,0.04456702937259,0.643841506673584,0.044458727099159,14.48178,0.8586988,0.3440809,0.5146179,177.687204017001,2.99128343629148,6.781429106409
Gaia DR2 3451194414923151104,87.953497652212,0.347308124375378,32.5982019622315,0.312208188810993,0.209081003024029,0.364124455525329,0.5742021,1.538269,0.5329933,1.005276,177.544626181838,3.02593818787578,6.78221488037338
Gaia DR2 3451194341905817728,88.0182384546151,0.118164882085073,32.6548442600116,0.106951593095224,0.620392112309921,0.129122129164471,4.804692,1.426373,0.6328926,0.7934799,177.523499012551,3.10167609754597,6.78244699593422
Gaia DR2 3451177372491057536,88.1647853336645,1.141456287369,32.4679698268645,1.01988933563288,0.73279548676022,0.758867504370575,0.9656435,2.023447,0.7538967,1.26955,177.747526677308,3.11335132354017,6.78260883941981
Gaia DR2 3451206200313807232,88.1403340701411,0.235052205847416,32.6524245579455,0.201988129168962,0.551433052200976,0.24990285422896,2.20659,1.850174,0.8443069,1.005867,177.577803718899,3.18904419985903,6.78410772850226
Gaia DR2 3451217775247428864,88.0519624011936,0.115284553181397,32.664168425925,0.103739500660011,0.289757929119556,0.131448450486882,2.204346,1.065742,0.4127445,0.652998,177.529883932579,3.1308719061675,6.78445738998931
Gaia DR2 3451193659004882432,87.9498293378799,0.581501843611119,32.5905394029272,0.541019527122955,0.522241382486159,0.648512344089543,0.8052914,1.354342,0.08757973,1.266762,177.549661737941,3.01938226340865,6.78669167381864
Gaia DR2 3451200977633622528,88.1918970235189,0.054092485831234,32.49535172377,0.049360445679393,0.605979260373373,0.059419510928299,10.19832,1.161937,0.4930363,0.6689005,177.735484310525,3.14694058613453,6.78797369127946
Gaia DR2 3451217676465898880,88.0771457857645,0.032788095249054,32.6661215866545,0.025880174186773,0.691396595565937,0.035494581416877,19.47893,0.7508087,0.2926455,0.4581633,177.53896911353,3.15013268008473,6.78798892912025
Gaia DR2 3451194518002358144,87.9568874173366,0.111075632995032,32.6044817179388,0.103223614887224,0.151376920345843,0.119889152559131,1.262641,1.475988,0.6456356,0.8303528,177.540663416748,3.03158889875768,6.78827692980551
Gaia DR2 3451217642106148224,88.0990067961099,0.263745678821614,32.6645201312224,0.233358402266407,0.043358550217416,0.296122942986283,0.1464208,1.253508,0.5384636,0.715044,177.549698170674,3.16518217063849,6.78831381144109
Gaia DR2 3451178815598839424,88.0046757272684,0.184177756471842,32.4573700860549,0.192170839826926,-1.32073073011441,0.250308931909552,-5.276403,1.109114,0.3056698,0.8034439,177.688048597223,2.99155499775763,6.7898330756007
Gaia DR2 3451177131975262592,88.0733431389863,0.089895772475244,32.4398449898996,0.078081894485658,0.265085593162721,0.088781426964907,2.985823,1.146406,0.4889545,0.6574516,177.732625185726,3.03258363526762,6.79050929585362
Gaia DR2 3451205203879246848,88.1776556176038,0.953783254771308,32.6274210527168,0.765546307316038,1.26434153882386,0.884695043659037,1.429127,1.448849,0.2334137,1.215435,177.615340465783,3.20347481784599,6.79151995904426
Gaia DR2 3451206269033288704,88.1160291034542,0.467704930949922,32.661169159829,0.394699232014612,0.073104097678732,0.499726256779503,0.1462883,1.269777,0.408987,0.8607903,177.559867089375,3.17583577236562,6.79217640372272
Gaia DR2 3451194552358040064,87.9646442915197,0.682947424520359,32.6158271409723,0.692683924669014,-0.790177423378587,0.837704934818647,-0.9432646,0.5469456,-0.4771881,1.024134,177.534202950243,3.04298153095601,6.79404181239268
Gaia DR2 3451177097611881600,88.0972484026202,0.695083237154034,32.4411104288657,0.648480680881683,0.756397577819071,0.658185147439401,1.149217,1.853649,0.5505619,1.303087,177.741781969421,3.05061179033052,6.79486367862587
Gaia DR2 3451179567217564288,87.9870731675574,0.519158175909612,32.4683268478234,0.462236608385108,0.829904458004131,0.524847511123449,1.58123,2.135252,0.908041,1.227211,177.671043307944,2.98432742988997,6.80076145859849
Gaia DR2 3451194930319184768,87.9799861489593,0.366439888712042,32.6320237372498,0.340413200035298,-1.17553962521588,0.40475012628613,-2.904359,1.341684,0.4327354,0.9089489,177.526806215425,3.06233957889809,6.80153916976609
Gaia DR2 3451205135161916416,88.1824792573477,0.264122343742468,32.6228279005709,0.244429832496893,0.636494508067429,0.289151877471289,2.201246,1.499952,0.672493,0.8274593,177.621367860616,3.20465182114374,6.80408279208427
Gaia DR2 3451178639503705984,88.0370931909715,0.076192404028573,32.4445496613079,0.066321352200342,0.742833788278246,0.077967219640755,9.527514,1.245775,0.5262127,0.7195625,177.713017962653,3.00861154475423,6.80426583577826
Gaia DR2 3451177196394693760,88.1110371587891,0.253432040811057,32.4433508311408,0.233581631966373,0.716226031008346,0.255855508563345,2.799338,1.286831,0.4644852,0.8223457,177.745758173254,3.06177731160127,6.80734108386916
Gaia DR2 3451177093323979136,88.0987921662365,0.718307585272997,32.4410958837625,0.665492197900371,4.32484403527808,0.751770397797973,5.752879,3.412966,1.795891,1.617075,177.742456249423,3.0517272550915,6.80826854495313
Gaia DR2 3451194930317936768,87.9818962535286,15.4105319155691,32.6338204925879,13.6528562160183,NaN,NaN,NaN,1.22521,-0.07354546,1.298756,177.526074577909,3.06463786013225,6.80898232337908
Gaia DR2 3451177471272636800,88.1806123135306,0.181911297683503,32.4811323014208,0.167717465021565,1.52927426283222,0.183423989310067,8.337373,1.992739,0.965786,1.026953,177.742935330015,3.13153130679586,6.80930793024224
Gaia DR2 3451201424306447616,88.2106783394116,0.720203397962081,32.5441588743941,0.66430711899719,-0.337599411375283,0.836197021198064,-0.4037319,1.464336,0.3920174,1.072319,177.701362547276,3.1853097181183,6.80990164537982
Gaia DR2 3451194964678916480,87.9850434663554,0.065048765748196,32.6364006509367,0.060303288950512,0.158404837711027,0.067900270670805,2.332904,1.550294,0.7018223,0.8484716,177.525197005921,3.0682314066749,6.81115213370698
Gaia DR2 3451195067756498688,88.0008414934851,1.59480015299709,32.646997919473,1.79170603970337,0.053659601792208,2.19374327745145,0.02446029,1.251398,0.03802872,1.213369,177.522820720097,3.08507297585326,6.81301699736656
Gaia DR2 3451194964674850048,87.985626710873,0.158218616749837,32.6369182485791,0.146351086779307,0.128945915704028,0.163339924873769,0.7894329,1.122499,0.4116306,0.7108688,177.525000334104,3.06891738858597,6.81409730394903
Gaia DR2 3451217779545131264,88.0547562906595,0.121242049612994,32.6651140532832,0.109312095481631,0.535602677756906,0.137634403811586,3.891488,1.24507,0.5228004,0.7222691,177.530262988923,3.13337848757465,6.81612595288581
Gaia DR2 3451204929001312256,88.1960993284429,1.65794063319594,32.6053481834529,1.14273073671145,-2.63992983506929,1.85928712426914,-1.419861,1.468946,-0.03477097,1.503717,177.642282916851,3.2056937822287,6.81685845171856
Gaia DR2 3451194410624874496,87.9505713669227,0.181270721149361,32.5937570785082,0.162360928317379,0.680525260889518,0.192939412217195,3.527145,1.594667,0.6674213,0.9272461,177.54720492352,3.02155599445259,6.81806012467819
Gaia DR2 3451206196022616320,88.1366274747633,2.51982962643904,32.6546938848065,1.65386955497025,NaN,NaN,NaN,1.317524,-0.190012,1.507536,177.57426046393,3.18750368722335,6.81850925985384
Gaia DR2 3451179846392326272,87.9703690325362,0.88534805658854,32.4828635992977,0.781478934808084,0.138851093114971,0.683213265847481,0.2032324,0.7511539,-0.3023453,1.053499,177.651336106013,2.97957587146784,6.81930896832955
Gaia DR2 3451201866686988928,88.2067792975118,0.309826200526287,32.5822776141862,0.267182703939746,0.621661047167184,0.334895913249742,1.856281,1.445086,0.5507126,0.8943729,177.666772042684,3.20177322753374,6.82090322487968
Gaia DR2 3451178643803760256,88.0304788378457,0.034018334085797,32.4461211705283,0.029308893656742,0.415104943062956,0.034907605922495,11.89153,1.02116,0.4244471,0.5967131,177.708824451718,3.00460033074008,6.82090761737785
Gaia DR2 3451177097611876864,88.1035259474,0.569838785758242,32.4416010064324,0.527691215804283,0.591899726185196,0.571417901001555,1.035844,0.6660328,-0.7031116,1.369144,177.74404930384,3.05542655359773,6.82244848537857
Gaia DR2 3451176990236265728,88.1159434260037,1.25353722669945,32.4442510521101,1.11704970258056,1.46685652607173,0.959610428530609,1.528596,1.425974,0.1589661,1.267008,177.747083661603,3.06580249904597,6.8237186981332
Gaia DR2 3451176994533940352,88.1151143005679,1.31322347069508,32.4440376235292,1.17054191138907,0.166444013476811,1.06837525672734,0.1557917,2.253288,1.094851,1.158438,177.7469125858,3.06509118732008,6.82381266916811
Gaia DR2 3451178815600615168,88.0020224474718,24.1069185663525,32.4581227326476,20.8147997583828,NaN,NaN,NaN,NaN,NaN,NaN,177.686260717577,2.99000874121593,6.82485682615818
